tweet_id,author_id,text,tweet_type,like_count,company_name,quote_count,reply_count,retweet_count,created_at
1470385763011420160,1115694404008796160,"2/ In this region known as “Tornado Alley,” Amazon has NOT built any storm shelters in this warehouse (built in 2016).
https://t.co/VSqWeU30lX",quoted,4,Amazon,0,1,0,2021-12-13T13:30:59.000Z
1470385760754880517,1115694404008796160,"1/ We are heartbroken &amp; horrified by the deaths of 6 Amazon workers in IL w/ many more injured after a tornado blew thru a warehouse. Amazon has a history of knowingly putting workers in harm’s way &amp; this serves as another terrible example. #AmazonTornado
https://t.co/WdyVRUf2PB",quoted,43,Amazon,1,1,16,2021-12-13T13:30:58.000Z
1464255198755446787,1115694404008796160,"10/ As we've said before, we will not be silenced. Stay loud and #MakeAmazonPay. If you're a worker and you want to get involved, DM us!
https://t.co/qfay5cedle",quoted,5,Amazon,0,0,1,2021-11-26T15:30:18.000Z
1464255196154978305,1115694404008796160,"9/""As a software engineer in AWS, I don't usually get the chance to connect with workers outside of our Seattle HQ. I'm excited about this Global Day of Action because it's a chance to stand together and hear what matters to Amazon workers across all roles and locations."" -Sr.SDE",replied_to,5,Amazon,0,1,0,2021-11-26T15:30:17.000Z
1464255193697107982,1115694404008796160,"8/ ""Amazon offers Black Friday shoppers great convenience by passing C02 costs onto my kids' futures. Despite the 2019 pledge to be zero carbon by 2040 their footprint has *grown* 19%. I implore Amazon to take its broad responsibility seriously/urgently."" -Amazon Data Scientist",replied_to,6,Amazon,0,1,2,2021-11-26T15:30:17.000Z
1464255191180587009,1115694404008796160,"7/ ""Amazon continues to place polluting logistics facilities near POC-dominated areas creating dangerous health environments for those already at higher risk. Instead of responding to criticism they hide behind the shield of their 'climate pledge'."" - SDE https://t.co/tAcaFhzXK3",replied_to,3,Amazon,0,1,1,2021-11-26T15:30:16.000Z
1464255189196709888,1115694404008796160,"6/ ""Amazon workers in the warehouses, the data centers, the offices, delivery drivers, and the workers producing goods all have the fundamental right to organize. Amazon must stop retaliating against workers attempting to improve their working conditions."" -Amazon SDE",replied_to,3,Amazon,0,1,0,2021-11-26T15:30:16.000Z
1464255186705076238,1115694404008796160,"5/""The settlement that Amazon reached w/ AECJ organizers reminds workers about their critical right to organize their workplaces. To me, it shows that we workers really have the ability to make our voices heard. It proves that when workers organize, we all benefit.""-Amazon Worker",replied_to,4,Amazon,0,1,0,2021-11-26T15:30:15.000Z
1464255183693701122,1115694404008796160,4/ We know Amazon's issues won't be solved from the top -the solutions will come from the communities and workers who keep speaking out for change. Here's what more workers want you to know today 🗣️:,replied_to,2,Amazon,0,1,0,2021-11-26T15:30:14.000Z
1464255181164584960,1115694404008796160,3/There's a reason @amazon tries to keep workers quiet across corporate and warehouse workplaces- it's trying to hide a lot of wrong. It's trying to hide the fact the diesel trucks making Xmas deliveries will be spewing pollution thru communities of color. https://t.co/jgnmcJSgDi,quoted,6,Amazon,0,1,1,2021-11-26T15:30:14.000Z
1464255178618585128,1115694404008796160,"2/ Instead of working with their own workers, Amazon continues trying to silence us. But we won't let that happen. As the important win of @marencosta and @emahlee's settlement with the company shows, we have a right to organize without retaliation. https://t.co/mfj6iX0fB8",replied_to,5,Amazon,0,1,1,2021-11-26T15:30:13.000Z
1464255175112208384,1115694404008796160,"1/ This #BlackFriday, we're thinking about what we want as workers as Amazon rakes in cash while trying to silence the workers who create it. #MakeAmazonPay THREAD 👇",,20,Amazon,0,1,8,2021-11-26T15:30:12.000Z
1460748018378895360,1115694404008796160,"We stand in solidarity with Magda, a Polish warehouse worker, who was fired by Amazon following the death of one of her colleagues. This is wrong and outrageous.

Read the statement from her union below.

We demand she be reinstated!

https://t.co/VtGPviCXXe",quoted,15,Amazon,0,1,6,2021-11-16T23:14:01.000Z
1443971733711572997,1115694404008796160,"“Emily and Maren are doing the important work of calling out Amazon's bad practices and speaking out in support of workers! Their courage is an inspiration to many women in tech like myself and I am infuriated by Amazon's retaliation against them.”
—Amazon SDE",replied_to,5,Amazon,0,0,0,2021-10-01T16:11:03.000Z
1443971732407144453,1115694404008796160,"“As a woman in Tech with both diverse experiences and interests I am appalled Amazon illegally retaliated against Emily and Maren. Their courage and bravery in the face of overwhelming odds gives me strength and hope.”
—Amazon Sr. Marketing Manager",replied_to,4,Amazon,0,1,0,2021-10-01T16:11:03.000Z
1443971730930737152,1115694404008796160,Many of us are inspired and grateful for the risks that @marencosta and @emahlee have taken for the future of our planet and the ability of workers to speak up when we see something wrong. Here are a few words from tech workers across the company 👇,replied_to,6,Amazon,0,1,2,2021-10-01T16:11:03.000Z
1443971728900644866,1115694404008796160,What a huge victory to have faced Amazon and come out the other side with their humanity and integrity intact. Amazon will be required to post notices nationwide informing workers of their right to organize without retaliation. More details in our press release here https://t.co/3MxK2n9O89,,37,Amazon,0,1,14,2021-10-01T16:11:02.000Z
1443601198364299269,1115694404008796160,"Great news! The inspirational @emahlee @marencosta reached settlement with Amazon for the company’s illegal retaliation. See their statement below.
Victory! Amazon will provide them backpay and notify all employees about their right to organize without retaliation. https://t.co/T5DDVZm0M8",quoted,31,Amazon,1,0,10,2021-09-30T15:38:41.000Z
1441526496607158276,1115694404008796160,"Amazon continues to partner with oil and gas companies using @awscloud AI help Big Oil accelerate oil and gas discovery and extraction.
 
https://t.co/D5YKfDnOR2
 
/end",replied_to,8,Amazon,0,0,0,2021-09-24T22:14:33.000Z
1441526494912647170,1115694404008796160,"By Amazon's own admission, and despite the Climate Pledge, its emissions rose 19% in 2020, “the use of fossil fuels increased by 69%.”
 
13/
https://t.co/r5LEmKvrz3",replied_to,12,Amazon,0,2,3,2021-09-24T22:14:33.000Z
1441526492861632525,1115694404008796160,"https://t.co/L87gpclEyL
12/",replied_to,3,Amazon,0,1,0,2021-09-24T22:14:32.000Z
1441526491200643075,1115694404008796160,"https://t.co/rSEB4B1rdY
11/",replied_to,2,Amazon,0,1,0,2021-09-24T22:14:32.000Z
1441526488486928385,1115694404008796160,"As we said back in January when Amazon first attempted to silence us about Amazon's role in the climate crisis: We will not be silenced.
 
10/
https://t.co/qfay5cvOcM",quoted,2,Amazon,0,1,0,2021-09-24T22:14:31.000Z
1441526486888943617,1115694404008796160,"After the firings, hundreds of tech workers have spoken out repeatedly about how Amazon’s warehouse pollution is disproportionately concentrated in communities of color, resulting in elevated rates of respiratory &amp; cardiovascular disease.
https://t.co/tAcaFhRyBB

9/",replied_to,2,Amazon,0,1,0,2021-09-24T22:14:31.000Z
1441526484800192514,1115694404008796160,"Amazon tech workers are vowing to continue working internally to push the company to do more to address its carbon emissions, and its unequal impact on communities of color.
 
https://t.co/xkqA3rrPuL

8/",replied_to,3,Amazon,0,1,0,2021-09-24T22:14:30.000Z
1441526483382456320,1115694404008796160,"“When Amazon sees women lead, they are silenced. Amazon's emissions have only increased since the climate pledge, and these two helped sound the alarm on this crisis."" - Amazon Software Development Engineer
 
7/",replied_to,3,Amazon,0,1,0,2021-09-24T22:14:30.000Z
1441526479754457092,1115694404008796160,"""I support Maren and Emily because tech companies cannot be allowed to continue silencing women who are simply trying to do the right thing and hold their employers accountable."" - Amazon Software Development Engineer

6/ https://t.co/W2BzRuokHO",replied_to,2,Amazon,0,1,0,2021-09-24T22:14:29.000Z
1441526474754854918,1115694404008796160,"Though @marencosta and @emahlee were fired in April 2020, tech workers throughout the company are still angry about the illegal retaliation and many sent in statements showing their support.
 
https://t.co/rsbK1jPRox

5/",replied_to,3,Amazon,0,1,1,2021-09-24T22:14:28.000Z
1441526472942833668,1115694404008796160,"They also raised the alarm around COVID safety conditions for Amazon warehouse workers early in the pandemic &amp; spoke against the anti-Black racism and smearing of a Black Amazon worker in a warehouse in NY by David Zapolsky, Amazon’s General Counsel.

https://t.co/ZeqpECu5NW

4/",replied_to,2,Amazon,0,1,0,2021-09-24T22:14:28.000Z
1441526470178836483,1115694404008796160,"The fired workers, @marencosta &amp; @emahlee helped organize 3,000+ to join the Global Climate Strike. It was the first walkout of Amazon tech workers in its history. In reaction, Jeff Bezos announced the Climate Pledge the day before the walkout.
 https://t.co/E2EXSk79mv

3/",quoted,3,Amazon,0,1,1,2021-09-24T22:14:27.000Z
1441526468559785984,1115694404008796160,"This trial is the first time the National Labor Relations Board is charging Amazon for illegally retaliating against organizing in the corporate workplace AFAWK.
 
You can watch the trial with this zoom link.
https://t.co/eroF48P6Er
 
Instructions here:
https://t.co/Kxa5Kwsg1e
2/",replied_to,2,Amazon,0,1,0,2021-09-24T22:14:27.000Z
1441526466575884292,1115694404008796160,"TUESDAY, Sept 28:  Historic US Labor Board hearing charging Amazon for illegal retaliation against women tech worker leaders of @AMZNforClimate 

Zoom info for watching the trial in this thread.
 
Our press release: 1/ https://t.co/VbLtWG0RM4",,18,Amazon,0,2,7,2021-09-24T22:14:26.000Z
1420566361198239747,1115694404008796160,"We need zero emissions by 2030, not net zero &amp; PR while Amazon’s own data shows the truth - Amazon is putting all of us in danger. 15% increase in emissions in 2019. 19% increase in 2020. This needs to stop.",replied_to,14,Amazon,0,1,5,2021-07-29T02:06:28.000Z
1420566359860301824,1115694404008796160,"Goals toward net zero instead of true zero emissions allow Amazon to keep poisoning the lungs of communities of color. Amazon thinks loudly announcing new solar farms w/o having a plan to directly solve this harm, is enough of a solution. It’s not.
https://t.co/jgnmcJSgDi",quoted,6,Amazon,0,1,2,2021-07-29T02:06:27.000Z
1420566358601895938,1115694404008796160,"Goals toward net zero emissions instead of true zero emissions allow Amazon to say they will “eventually” drop their emissions, when the science &amp; our lived reality is clear that we don’t have time to wait. 
https://t.co/20MPnXZdAk",replied_to,6,Amazon,0,1,1,2021-07-29T02:06:27.000Z
1420566357192626176,1115694404008796160,"Since the @climatepledge was founded, Amazon’s emissions have only gone up, increasing another 19% in 2020. Amazon’s pride that this is in line with its targets just makes it more clear- Amazon’s climate goals are not. good. enough.
https://t.co/AOlawGjjUU",quoted,30,Amazon,0,1,14,2021-07-29T02:06:27.000Z
1417677343125123080,1115694404008796160,Amazon funded a climate denial think tank and refused its employees’ call to come up with a climate plan https://t.co/5MfrhIaQvO,retweeted,0,Amazon,0,0,717,2021-07-21T02:46:32.000Z
1409727833476276225,1115694404008796160,"@amazon must commit to zero emissions by 2030, stop working with oil &amp; gas companies to extract more oil, &amp; deploy zero emission tech in places most impacted first. Climate disasters like this extreme heat will continue unless corporations do their part
https://t.co/YYQJqxCnSI",replied_to,25,Amazon,0,1,6,2021-06-29T04:18:01.000Z
1409727831483981829,1115694404008796160,"Our first shareholder resolution 2.5 y ago called out Amazon for not doing enough to protect its workers in extreme climate events like the one we’re facing right now in the PNW. We saw the problems &amp; we continue to call out gaps in Amazon's climate plans.
https://t.co/4UePEk2CyI https://t.co/7HuofZoXPk",replied_to,17,Amazon,0,1,5,2021-06-29T04:18:01.000Z
1409727826597605376,1115694404008796160,"Next time you see Amazon's ads about the Climate Pledge, remember that workers are still working in warehouses w/o air conditioning during historic heat waves. Remember that the Climate Pledge still falls far short of what we are demanding 👀👇.
https://t.co/I9QH4K4fGZ",quoted,122,Amazon,4,1,64,2021-06-29T04:17:59.000Z
1404917159864586241,1115694404008796160,"As AZ &amp; NV face hottest temps ever, we want to know: are warehouse workers required to work in these extreme conditions? If not, are they paid for their job site shutdown due to extreme weather? This is a key question from our 2019 shareholder resolution.

https://t.co/NizzaRrBNE",,14,Amazon,0,0,7,2021-06-15T21:42:07.000Z
1399883972729917441,1115694404008796160,"Thank you @Nikkita4Nine for recognizing that some communities don’t even want @amazon in their backyards! No surprise since Amazon’s pollution results in elevated rates of respiratory and cardiovascular illness for those living near its warehouses.

https://t.co/GAxN8PfA6N",quoted,12,Amazon,0,0,4,2021-06-02T00:22:02.000Z
1399883970255351809,1115694404008796160,"Thank you @SenSandana for listening to @amazon workers &amp; those living next to Amazon warehouses about how Amazon denies the problem of its pollution causing respiratory illness for those who live near its warehouses

https://t.co/Ru18kjDO8A",quoted,4,Amazon,0,1,2,2021-06-02T00:22:01.000Z
1399883968409849859,1115694404008796160,"Thank you @CMTammyMorales for your clear-eyed assessment of what @amazon  brings to communities beyond its claims of jobs.

https://t.co/potGdfs26y",quoted,2,Amazon,0,1,1,2021-06-02T00:22:01.000Z
1399883966744698880,1115694404008796160,"As Amazon workers, we see elected representatives, community organizers, &amp; political candidates are paying attention to how Amazon sacrifices community health &amp; clean air for jobs. @amazon, what's your plan?

https://t.co/tAcaFhRyBB",,14,Amazon,1,1,4,2021-06-02T00:22:00.000Z
1398306802526146561,1115694404008796160,"Story time! Take a listen for some behind the scenes info about what we do and how you can do it too, wherever you are. &amp; get get in touch with us!

Thank you @KendraWrites @ayanaeliza @abexlumberg for the opportunity to share our story &amp; hopefully spur even more climate action. https://t.co/AIiLKMlIRp",,12,Amazon,0,0,4,2021-05-28T15:54:55.000Z
1397970792302800898,1115694404008796160,"If you work at Amazon, DM us to learn more about what we're doing behind the scenes!",replied_to,1,Amazon,0,0,0,2021-05-27T17:39:44.000Z
1397577121623592964,1115694404008796160,Thank you for your support Councilmember Morales! We agree that Amazon's playbook of forcing communities to sacrifice their health for jobs is unacceptable &amp; needs to change https://t.co/potGdfarf0,quoted,11,Amazon,0,0,1,2021-05-26T15:35:26.000Z
1397309260116148230,1115694404008796160,"We can have a healthy Economy and a healthy Environment.

But for too long corporate polluters like @amazon have focused on their profit while frontline communities, majority Black and brown, suffer disproportionately from their pollution. 

That needs to change. https://t.co/XvKFjN2zCU",retweeted,0,Amazon,0,0,3,2021-05-25T21:51:03.000Z
1397296470299119617,1115694404008796160,"❤️ to our panelists!
Kim Gaddy, Newark @cleanh2oaction
Paola Dela Cruz-Perez, LA/Long Beach @EYCEJ
Jose Acosta, Chicago @LVEJO
Andres Garcia, Inland Empire @PC4EJ
Roberto Clack, Chicago @WarehouseWorker
Yesenia Barrera, Inland Empire @wwunited
&amp; our own Eliza Pan, Seattle",replied_to,7,Amazon,0,0,0,2021-05-25T21:00:13.000Z
1397284201351745537,1115694404008796160,"Are you an @amazon employee who wants to get involved in the fight for #ZeroEmissions and #EnvironmentalJustice? Sign up for post panel discussions Thursday 5/27 and Friday 5/28 with @AMZNforClimate to connect, reflect, &amp; discuss!

https://t.co/NaUsa97XuY

https://t.co/nCJAVo4PbF",retweeted,0,Amazon,0,0,2,2021-05-25T20:11:28.000Z
1397284096016015360,1115694404008796160,"Here are our final thoughts!
1. @amazon is making communities of color sick NOW.
2. They are DENYING there is a problem, and have no plan to address this racial equity gap.
3. Let's keep working until we create the change we need. No one should sacrifice clean air for their jobs.",replied_to,8,Amazon,1,1,0,2021-05-25T20:11:03.000Z
1397282447893610496,1115694404008796160,"""Ask some deeper questions, where is the racial equity lens?"" she continued. Yes! Net zero is not zero. The term “net zero” is used by polluters like @amazon to “evade responsibility and disguise their harmful action on climate change”
https://t.co/s04931HYWC",replied_to,13,Amazon,0,1,2,2021-05-25T20:04:30.000Z
1397281277284339714,1115694404008796160,"""We won't make large scale change happen on the timeline necessary unless we organize!"" - We agree with Eliza from our team! If you're an Amazon worker, get connected to us here: https://t.co/W5RxlS9cPe",replied_to,5,Amazon,0,1,0,2021-05-25T19:59:51.000Z
1397280231203950599,1115694404008796160,"Andres Garcia (@PC4EJ) discusses the ""sudo zero-emissions fleet"" built on the backs of communities in Southern CA. ""Tiny solar panels on a massive million-square foot warehouse is not going to cut it, it does not mitigate the harm of diesel trucks""",replied_to,8,Amazon,0,1,4,2021-05-25T19:55:41.000Z
1397278640027672577,1115694404008796160,Hearing directly from frontline communities asking for Amazon to show up for climate justice for warehouse workers and surrounding communities. #EnvironmentalJustice #DemocracyAtWork https://t.co/kukAlzq8QS,retweeted,0,Amazon,0,0,2,2021-05-25T19:49:22.000Z
1397278186367590403,1115694404008796160,"""When [@Amazon] came to the San Bernardino airport, they had the local development agency under a gag order...when it was finished, it was 500 trucks/day thru the neighborhood, 25 additional flights...""

—Andres Garcia, @PC4EJ

#EnvironmentalRacism

https://t.co/XbannwiI9U",retweeted,0,Amazon,0,0,4,2021-05-25T19:47:34.000Z
1397276241883975686,1115694404008796160,"Rad organizers from @AMZNforClimate @PC4EJ @LVEJO @WarehouseWorker @EYCEJ @cleanh2oaction discussing pollution and resistance in NJ, CA, IL. 

Amazon has plans to buy electric vans to service deliveries to homes, but not to electrify the diesel trucks causing major pollution. https://t.co/DuxcObYa4d",retweeted,0,Amazon,0,0,7,2021-05-25T19:39:50.000Z
1397275146952511491,1115694404008796160,"""Who's paying for all this? Who's paying for our roads? Who's paying for our medical bills? Who's lives are on the line?""
- Paola Dela Cruz-Perez, @EYCEJ",replied_to,5,Amazon,0,1,0,2021-05-25T19:35:29.000Z
1397273349802414082,1115694404008796160,"Toxic air pollution is harming the health of our communities - overwhelmingly disproportionately communities of color. We stand with @AMZNforClimate and @PC4EJ urging @amazon to hear the call for #ZeroEmissions and #EnvironmentalJustice. 

#LetUsBreathe

https://t.co/dYfodQUO6S",retweeted,0,Amazon,0,0,1,2021-05-25T19:28:21.000Z
1397271814208991240,1115694404008796160,"""We need workers to stand up for our climate. The same people who oppress workers pollute our climate and our communities....we gotta come together as one community.""  — Roberto Clack, Warehouse Workers for Justice, @WarehouseWorker

Watch!
https://t.co/XbannwAj1s",retweeted,0,Amazon,0,0,3,2021-05-25T19:22:15.000Z
1397271573153865731,1115694404008796160,"Holy shit I am totally blown away by this panel. So grateful to the panelists for speaking out about their experiences (personal and community). I'm inspired and am learning so much

Come listen and learn: https://t.co/I7q9kBeuDD

#AMZNracism https://t.co/5j8sPm08sd",retweeted,0,Amazon,0,0,3,2021-05-25T19:21:17.000Z
1397270778681364487,1115694404008796160,"Happening now!

Join @PC4EJ, @AMZNforClimate, @EYCEJ, @LVEJO, @wwunited @WarehouseWorker, &amp; @cleanh2oaction for a discussion on how inequitable toxic air pollution from @amazon is harming our communities &amp; how you can help fight for #EnvironmentalJustice! https://t.co/TyIqX6Brwm",retweeted,0,Amazon,0,0,8,2021-05-25T19:18:08.000Z
1397269638183063558,1115694404008796160,"""We all deserve to breathe clean air. That is our birthright.""
- Kim Gaddy (@cleanh2oaction)",replied_to,9,Amazon,1,1,1,2021-05-25T19:13:36.000Z
1397266819300331523,1115694404008796160,Tune in NOW to https://t.co/LpNhWf4wc5 for a conversation with EJ and warehouse worker groups on #AMZNracism and how @amazon can address its disproportionate pollution in communities of color. We need to talk about Amazon’s complicity in environmental racism.,,21,Amazon,2,1,7,2021-05-25T19:02:24.000Z
1397261037687148546,1115694404008796160,"In HALF AN HOUR: 12pm PT/3pm ET 

Join us and @cleanh2oaction @EYCEJ @LVEJO @PC4EJ @WarehouseWorker @wwunited  to learn more from frontline communities about Amazon’s environmental racism, and what Amazon workers can do about it. 

We’ll go live here! https://t.co/LpNhWf4wc5 https://t.co/jgnmcJSgDi",quoted,14,Amazon,0,0,8,2021-05-25T18:39:25.000Z
1397235292575252480,1115694404008796160,We won't let @amazon greenwash its way out of taking responsibility for how it disproportionately pollutes communities of color. Join us at 12pm PT/3pm ET to learn more: https://t.co/OfAFAtpZ2a https://t.co/9XGQnabcq2,quoted,10,Amazon,0,0,2,2021-05-25T16:57:07.000Z
1397228121145884678,1115694404008796160,"Then at 12pm PST / 3pm EST today, join us to keep up the conversation (and bring a friend!) https://t.co/LpNhWf4wc5",replied_to,2,Amazon,0,0,1,2021-05-25T16:28:37.000Z
1397228119883386884,1115694404008796160,"If you’re an Amazon worker, join our call for zero emissions by 2030! We have power when we work together, and your action will help us win big change at Amazon again. What are you waiting for? https://t.co/2Oy3ZtK94q",replied_to,6,Amazon,0,1,2,2021-05-25T16:28:37.000Z
1397228118881017861,1115694404008796160,"Net zero is not zero. Net zero enables Amazon to continue sacrificing communities of color. “An electric delivery truck in a Seattle suburb doesn’t help a kid developing asthma living and going to school near a major shipping center, like in the Inland Empire.”",replied_to,5,Amazon,0,1,1,2021-05-25T16:28:37.000Z
1397228117702414348,1115694404008796160,🗣️640 workers are calling on @amazon to commit to real zero emissions by 2030 and deploy zero emissions technologies in communities most impacted by its pollution first. https://t.co/tAcaFhzXK3,,23,Amazon,0,2,6,2021-05-25T16:28:37.000Z
1397027602410450948,1115694404008796160,"@amazon’s climate goals are NOT good enough for these polluted communities, or for our climate future at large. We need zero emissions by 2030, deployed in these communities first.",replied_to,11,Amazon,1,1,0,2021-05-25T03:11:50.000Z
1397027600736849928,1115694404008796160,"Join us tomorrow, 5/25 at 12pm PST / 3pm EST to learn more from frontline communities about Amazon’s environmental racism, and what Amazon workers can do about it. We’ll go live here, be there! https://t.co/LpNhWf4wc5 https://t.co/YdsV0Iozvy",replied_to,7,Amazon,2,1,2,2021-05-25T03:11:50.000Z
1397027595917697026,1115694404008796160,"Have you heard that Amazon is systematically polluting and harming communities of color, causing elevated rates of respiratory and cardiovascular illnesses? This is what happens when companies commit to net zero, instead of true zero, emissions. Watch how this happens 👇 https://t.co/9lDGmT9LZO",,75,Amazon,10,2,38,2021-05-25T03:11:49.000Z
1395762391640596481,1115694404008796160,"These changes only happen when workers and community members like the incredible folks at @PC4EJ come together to push for change. Let’s continue this next week at our AMZN shareholder briefing on Tues, 5/25. #AMZNracism must be addressed. https://t.co/oIoddWKOp0",quoted,3,Amazon,0,0,0,2021-05-21T15:24:20.000Z
1395762390373912577,1115694404008796160,This comes after a huge victory earlier this month for communities in Southern CA. @amazon should be supporting similar policies in all communities it operates in. We need zero-emissions technologies deployed first in the communities most impacted. https://t.co/qQfRE5FgII,replied_to,6,Amazon,0,1,0,2021-05-21T15:24:20.000Z
1395762389149179907,1115694404008796160,"Amazon is a major contributor to the pollution in San Bernardino, where the city is now considering a warehouse moratorium. Public officials are realizing the need for environmental justice, when will @amazon ? https://t.co/VmEMUY3MIu",quoted,11,Amazon,0,1,4,2021-05-21T15:24:20.000Z
1395550767973609472,1115694404008796160,"No one is free until all of us are free. Our liberation is bound up with each other. Racism, Islamophobia, and Antisemitism has no place in our world and in our movements.

/end",replied_to,32,Amazon,0,3,4,2021-05-21T01:23:25.000Z
1395550767059189764,1115694404008796160,"Amazon workers didn't sign up to work on projects that support militaries and policing forces. We didn't sign up to be complicit in state killings and human rights abuses in the US, Israel, and around the world.",replied_to,33,Amazon,0,8,8,2021-05-21T01:23:25.000Z
1395550766002282496,1115694404008796160,"""Amazon has agreed to more than 350 subcontracts with the military and federal law enforcement agencies, like ICE and the FBI, since 2016.""
https://t.co/T2bLZAIT8v",replied_to,15,Amazon,0,3,2,2021-05-21T01:23:25.000Z
1395550764966289417,1115694404008796160,"Amazon's been in court drooling over a $10B contact with the Pentagon, the JEDI program. Google workers successfully got Google to drop its bid for JEDI.
https://t.co/HBGd7LRPwn",replied_to,19,Amazon,0,4,2,2021-05-21T01:23:25.000Z
1395550764005830656,1115694404008796160,"Amazon’s deal with the Israeli Defense Forces is part of a pattern of militarization that has included contracts with the US military, ICE and federal and state policing agencies.",replied_to,22,Amazon,0,4,7,2021-05-21T01:23:24.000Z
1395550762625912834,1115694404008796160,"We stand in solidarity with Palestinians who went on a historic general strike to protest Israel’s deadly assault on Gaza.
 
Amazon &amp; Google recently signed a $1B deal supporting Israel's military. Amazon is complicit in state killings and human rights abuses.
 
Thread https://t.co/33AiVIIEHN",quoted,140,Amazon,4,23,55,2021-05-21T01:23:24.000Z
1395437277745061897,1115694404008796160,"EDIT: We're excited to work with @cleanh2oaction! Our bad--Twitter handle mistakes...

See you Tues, @cleanh2oaction! https://t.co/i6ZSpDxYtK",replied_to,2,Amazon,0,0,2,2021-05-20T17:52:27.000Z
1395424849695182849,1115694404008796160,"As workers &amp; community members, we have to keep talking about this until Amazon commits to zero emissions by 2030 and to prioritizes deploying zero emissions technology in frontline communities first. Mark your calendars for 5/25 to hear how we can make this change happen! https://t.co/Hq4eDIdjoj",replied_to,6,Amazon,0,0,4,2021-05-20T17:03:04.000Z
1395424844494229507,1115694404008796160,Yet another example of how Amazon continues to ignore how its Climate Pledge has a massive equity gap.,replied_to,3,Amazon,0,1,2,2021-05-20T17:03:03.000Z
1395424843290398727,1115694404008796160,"Amazon challenged our shareholder resolution requesting the company measure &amp; address its pollution in in communities of color, saying it was “already responsibly managing the environmental impact of our operations on....communities of color.” *sigh*
https://t.co/A7uojc3WG3",replied_to,4,Amazon,0,1,2,2021-05-20T17:03:03.000Z
